1457066156, 68:C6:3A:89:FC:52, 34.90, 24.09, 1530551272, 17:07:52
1423511724, 2C:3A:E8:42:B7:70, 33.32, 26.48, 1530551282, 17:08:02
1473843372, 68:C6:3A:89:FA:41, 27.52, 35.45, 1530551296, 17:08:16
1440288940, 2C:3A:E8:42:8E:53, 39.70, 5.39, 1530551328, 17:08:48
1457066156, 68:C6:3A:89:FC:52, 35.02, 23.83, 1530551337, 17:08:57
1423511724, 2C:3A:E8:42:B7:70, 33.63, 21.20, 1530551347, 17:09:07
1473843372, 68:C6:3A:89:FA:41, 28.28, 35.83, 1530551361, 17:09:21
1440288940, 2C:3A:E8:42:8E:53, 39.72, 5.46, 1530551393, 17:09:53
1457066156, 68:C6:3A:89:FC:52, 35.01, 23.26, 1530551402, 17:10:02
1423511724, 2C:3A:E8:42:B7:70, 33.63, 25.21, 1530551412, 17:10:12
1473843372, 68:C6:3A:89:FA:41, 27.70, 36.86, 1530551426, 17:10:26
1440288940, 2C:3A:E8:42:8E:53, 39.75, 5.34, 1530551458, 17:10:58
1457066156, 68:C6:3A:89:FC:52, 35.07, 23.29, 1530551467, 17:11:07
1423511724, 2C:3A:E8:42:B7:70, 33.62, 21.56, 1530551477, 17:11:17
1473843372, 68:C6:3A:89:FA:41, 27.43, 37.15, 1530551491, 17:11:31
1440288940, 2C:3A:E8:42:8E:53, 39.67, 5.27, 1530551523, 17:12:03
1457066156, 68:C6:3A:89:FC:52, 35.02, 23.50, 1530551532, 17:12:12
1423511724, 2C:3A:E8:42:B7:70, 33.60, 25.10, 1530551543, 17:12:23
1473843372, 68:C6:3A:89:FA:41, 27.21, 36.62, 1530551556, 17:12:36
1440288940, 2C:3A:E8:42:8E:53, 39.67, 6.27, 1530551588, 17:13:08
1457066156, 68:C6:3A:89:FC:52, 34.80, 24.19, 1530551597, 17:13:17
1423511724, 2C:3A:E8:42:B7:70, 33.49, 23.98, 1530551608, 17:13:28
1473843372, 68:C6:3A:89:FA:41, 27.05, 37.95, 1530551621, 17:13:41
1440288940, 2C:3A:E8:42:8E:53, 39.52, 7.92, 1530551653, 17:14:13
1457066156, 68:C6:3A:89:FC:52, 34.66, 24.47, 1530551662, 17:14:22
1423511724, 2C:3A:E8:42:B7:70, 33.33, 26.46, 1530551673, 17:14:33
1473843372, 68:C6:3A:89:FA:41, 26.93, 38.08, 1530551686, 17:14:46
1440288940, 2C:3A:E8:42:8E:53, 39.60, 8.03, 1530551718, 17:15:18
1457066156, 68:C6:3A:89:FC:52, 34.62, 24.76, 1530551727, 17:15:27
1423511724, 2C:3A:E8:42:B7:70, 33.15, 27.33, 1530551738, 17:15:38
1473843372, 68:C6:3A:89:FA:41, 27.03, 37.29, 1530551751, 17:15:51
1440288940, 2C:3A:E8:42:8E:53, 39.37, 6.36, 1530551784, 17:16:24
1457066156, 68:C6:3A:89:FC:52, 34.65, 24.74, 1530551792, 17:16:32
1423511724, 2C:3A:E8:42:B7:70, 33.15, 23.88, 1530551803, 17:16:43
1473843372, 68:C6:3A:89:FA:41, 27.83, 37.54, 1530551816, 17:16:56
1440288940, 2C:3A:E8:42:8E:53, 39.48, 5.56, 1530551849, 17:17:29
1457066156, 68:C6:3A:89:FC:52, 34.84, 24.28, 1530551857, 17:17:37
1423511724, 2C:3A:E8:42:B7:70, 33.30, 23.17, 1530551868, 17:17:48
